# System: earth-moon
# Family: L1 Northern halo
# Mass ratio: 0.0121505856
# Jacobi (LU^2/TU^2) = 0.195162730858155
# Period (TU) = 3.1233143922761588
# Time (TU), X (LU), Y (LU), Z (LU), VX (LU/TU), VY (LU/TU), VZ (LU/TU)
1.9278173002425991,0.80006903122391393,-0.48093976883840084,0.32781732069801461,-0.95600428250519154,-1.0276780270924637,0.85036797865173508
1.9340764473213088,0.79404524676849242,-0.48733414667829572,0.33313316316736263,-0.96875732671071479,-1.0155030548639208,0.84821253177520184
1.9403355944000185,0.78794212027876165,-0.49365183009431968,0.33843541969702101,-0.98135865427251034,-1.003174867352731,0.84602734256336753
1.9465947414787284,0.78176060842476747,-0.4998918649749004,0.3437239043093151,-0.99380633067503732,-0.99069511036245184,0.84381233042966852
1.952853888557438,0.77550167903362399,-0.50605330863437392,0.34899843070136283,-1.0060984453375224,-0.97806546365110258,0.8415674232068393
1.9591130356361477,0.7691663110895125,-0.51213522981298598,0.35425881224507616,-1.0182331116139636,-0.96528764093116026,0.83929255714691231
1.9653721827148574,0.7627554947336822,-0.51813670867689132,0.35950486198715992,-1.0302084667931275,-0.95236338986956248,0.83698767692121734
1.9716313297935673,0.75627023126444981,-0.52405683681815385,0.36473639264911273,-1.0420226720985508,-0.93929449208770566,0.83465273562038222
1.9778904768722769,0.7497115331372004,-0.52989471725474591,0.36995321662722569,-1.0536739126885379,-0.92608276316144744,0.83228769475433306
1.9841496239509866,0.74308042396438589,-0.53564946443054962,0.37515514599258393,-1.0651603976561648,-0.91273005262110396,0.82989252425229321
1.9904087710296965,0.73637793851552624,-0.54132020421535609,0.38034199249106582,-1.0764803600292758,-0.89923824395145047,0.82746720246278405
1.9966679181084062,0.72960512271720968,-0.54690607390486501,0.38551356754334248,-1.087632056770484,-0.88560925459172379,0.82501171615362501
2.0029270651871158,0.72276303365309136,-0.55240622222068581,0.3906696822448788,-1.0986137687771731,-0.87184503593561902,0.822526060511933
2.0091862122658255,0.71585273956389461,-0.55781980931033659,0.39581014736593295,-1.1094238008814958,-0.8579475733312909,0.82001023914412319
2.0154453593445352,0.70887531984741026,-0.56314600674724458,0.40093477335155625,-1.1200604818503743,-0.84391888608135435,0.81746426407590822
2.0217045064232453,0.70183186505849637,-0.56838399753074653,0.40604337032159382,-1.1305221643855006,-0.8297610274428826,0.81488815575229845
2.027963653501955,0.69472347690908043,-0.57353297608608722,0.41113574807068293,-1.1408072251233343,-0.81547608462741195,0.81228194303760293
2.0342228005806646,0.68755126826815571,-0.57859214826442151,0.41621171606825519,-1.1509140646351066,-0.80106617880093489,0.80964566321542752
2.0404819476593743,0.68031636316178434,-0.58356073134281283,0.42127108345853514,-1.160841107426817,-0.78653346508390487,0.80697936198867659
2.046741094738084,0.67301988140380353,-0.58843796851325314,0.42631366229692541,-1.1705868307021177,-0.77188005992922948,0.80428306858360521
2.0530002418167936,0.66566295015471577,-0.59322312401136612,0.43133926821894519,-1.1801497484679564,-0.75710806679410747,0.80155679423507065
2.0592593888955033,0.65824672835463305,-0.59791545785385813,0.43634771408135326,-1.1895283630690061,-0.74221970327558617,0.79880057967101892
2.0655185359742134,0.65077238226597034,-0.60251424495826844,0.44133881305723949,-1.1987212069505455,-0.72721720486836694,0.79601446889416794
2.0717776830529231,0.64324108530097035,-0.60701877529099513,0.44631237866477058,-1.2077268429667245,-0.71210282422084459,0.79319850895199984
2.0780368301316328,0.63565401802170041,-0.61142835386729599,0.45126822476719192,-1.2165438643805682,-0.69687883113510107,0.79035274993675952
